Compound,Type, File Name, RT,m_0,m_1,m_2,m_3,m_4,m_5
N-Acetylglutamic Acid,mix,nmix4.d,6.998,1290745,0,,,,
N-Acetylglutamic Acid,mix,nmix5.d,7.031,1073577,0,,,,
N-Acetylglutamic Acid,mix,rnmix1.d,7.067,2321155,220932,,,,
N-Acetylglutamic Acid,light,nP1_L_C1.d,7.04,2374610,221049,,,,
N-Acetylglutamic Acid,light,nP1_L_VPA1.d,7.061,2590366,256219,,,,
N-Acetylglutamic Acid,light,nP2_L_C2.d,7.044,2166199,202826,,,,
N-Acetylglutamic Acid,light,nP2_L_VPA2.d,7.008,2794456,239679,,,,
N-Acetylglutamic Acid,light,nP3_L_C3.d,7.027,2136791,195117,,,,
N-Acetylglutamic Acid,light,nP3_L_VPA3.d,7.012,2884121,267968,,,,
N-Acetylglutamic Acid,light,nP3_L_VPA4.d,7.025,2437488,222640,,,,
N-Acetylglutamic Acid,light,nP4_L_C4.d,7.011,2432060,226531,,,,
N-Acetylglutamic Acid,light,nP4_L_C5.d,7.024,2130104,183618,,,,
N-Acetylglutamic Acid,light,nP4_L_VPA5.d,7.017,2593159,253648,,,,
N-Acetylglutamic Acid,heavy,nP1_H_C1.d,7.007,2398021,228448,,,,
N-Acetylglutamic Acid,heavy,nP1_H_VPA1.d,7.04,2448310,236783,,,,
N-Acetylglutamic Acid,heavy,nP1_H_VPA2.d,7.022,2216446,208239,,,,
N-Acetylglutamic Acid,heavy,nP2_H_C2.d,7.026,2218672,209865,,,,
N-Acetylglutamic Acid,heavy,nP2_H_C3.d,7.024,2046215,158387,,,,
N-Acetylglutamic Acid,heavy,nP2_H_VPA3.d,7.045,2186260,215295,,,,
N-Acetylglutamic Acid,heavy,nP3_H_C4.d,7.014,2171840,220587,,,,
N-Acetylglutamic Acid,heavy,nP3_H_VPA4.d,7.063,2105140,214034,,,,
N-Acetylglutamic Acid,heavy,nP4_H_C5.d,7.064,2124859,204833,,,,
N-Acetylglutamic Acid,heavy,nP4_H_VPA5.d,7.027,2163318,195316,,,,
N-Acetylglutamic Acid,solv,sol1.d,6.963,0,0,,,,
N-Acetylglutamic Acid,solv,sol2.d,7.34,43171,0,,,,
Threonine,mix,nmix1.d,6.898,22657740,1030159,,,,
Threonine,mix,nmix2.d,6.883,19994180,920032,,,,
Threonine,mix,nmix3.d,6.883,16131030,787290,,,,
Threonine,mix,nmix4.d,6.882,12656790,643470,,,,
Threonine,mix,nmix5.d,6.899,11592280,0,,,,
Threonine,mix,rnmix1.d,6.885,22838250,1044035,,,,
Threonine,light,nP1_L_C1.d,6.891,25544670,1152960,,,,
Threonine,light,nP1_L_VPA1.d,6.895,27251040,1239585,,,,
Threonine,light,nP2_L_C2.d,6.895,22707650,1027857,,,,
Threonine,light,nP2_L_VPA2.d,6.876,26028410,1265266,,,,
Threonine,light,nP3_L_C3.d,6.894,19166510,974665,,,,
Threonine,light,nP3_L_VPA3.d,6.88,27450080,1271809,,,,
Threonine,light,nP3_L_VPA4.d,6.893,23780810,1152705,,,,
Threonine,light,nP4_L_C4.d,6.895,23810830,1110031,,,,
Threonine,light,nP4_L_C5.d,6.892,18085350,883596,,,,
Threonine,light,nP4_L_VPA5.d,6.884,26524510,1210119,,,,
Threonine,heavy,nP1_H_C1.d,6.891,22867380,1102913,,,,
Threonine,heavy,nP1_H_VPA1.d,6.907,24032440,1131581,,,,
Threonine,heavy,nP1_H_VPA2.d,6.89,21184100,1079005,,,,
Threonine,heavy,nP2_H_C2.d,6.894,21697740,1033448,,,,
Threonine,heavy,nP2_H_C3.d,6.892,18695720,916742,,,,
Threonine,heavy,nP2_H_VPA3.d,6.879,23717750,1109093,,,,
Threonine,heavy,nP3_H_C4.d,6.898,21153400,1000673,,,,
Threonine,heavy,nP3_H_VPA4.d,6.881,22559740,1057172,,,,
Threonine,heavy,nP4_H_C5.d,6.898,20344130,968529,,,,
Threonine,heavy,nP4_H_VPA5.d,6.878,19888170,1003730,,,,
Threonine,solv,sol1.d,7.592,0,0,,,,
Threonine,solv,sol2.d,7.058,0,0,,,,
N-Carbamoyl-L-aspartic Acid,mix,nmix1.d,7.097,8321073,660505,,,,
N-Carbamoyl-L-aspartic Acid,mix,nmix2.d,7.065,6706151,533433,,,,
N-Carbamoyl-L-aspartic Acid,mix,nmix3.d,7.065,4990220,391235,,,,
N-Carbamoyl-L-aspartic Acid,mix,nmix4.d,7.048,3528644,0,,,,
N-Carbamoyl-L-aspartic Acid,mix,nmix5.d,7.064,2943750,0,,,,
N-Carbamoyl-L-aspartic Acid,mix,rnmix1.d,7.117,8871601,653815,,,,
N-Carbamoyl-L-aspartic Acid,light,nP1_L_C1.d,7.089,12375540,871643,,,,
N-Carbamoyl-L-aspartic Acid,light,nP1_L_VPA1.d,7.127,11428650,827196,,,,
N-Carbamoyl-L-aspartic Acid,light,nP2_L_C2.d,7.094,13756990,931712,,,,
N-Carbamoyl-L-aspartic Acid,light,nP2_L_VPA2.d,7.058,7730415,649817,,,,
N-Carbamoyl-L-aspartic Acid,light,nP3_L_C3.d,7.076,11955310,804690,,,,
N-Carbamoyl-L-aspartic Acid,light,nP3_L_VPA3.d,7.062,9382523,696505,,,,
N-Carbamoyl-L-aspartic Acid,light,nP3_L_VPA4.d,7.058,8083451,616609,,,,
N-Carbamoyl-L-aspartic Acid,light,nP4_L_C4.d,7.061,11457420,834044,,,,
N-Carbamoyl-L-aspartic Acid,light,nP4_L_C5.d,7.057,11673340,788070,,,,
N-Carbamoyl-L-aspartic Acid,light,nP4_L_VPA5.d,7.083,10635800,766594,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP1_H_C1.d,7.073,10787240,794955,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP1_H_VPA1.d,7.073,5057324,0,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP1_H_VPA2.d,7.039,0,0,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP2_H_C2.d,7.076,9142892,686200,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP2_H_C3.d,7.057,7326318,568696,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP2_H_VPA3.d,7.078,6818607,0,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP3_H_C4.d,7.08,12316090,895006,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP3_H_VPA4.d,7.096,8943924,671759,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP4_H_C5.d,7.113,12789540,897825,,,,
N-Carbamoyl-L-aspartic Acid,heavy,nP4_H_VPA5.d,7.06,4291366,0,,,,
N-Carbamoyl-L-aspartic Acid,solv,sol1.d,7.278,0,0,,,,
N-Carbamoyl-L-aspartic Acid,solv,sol2.d,7.075,0,0,,,,
Glycine,mix,nmix1.d,7.875,291563,19221,,,,
Glycine,mix,nmix2.d,7.81,445314,25627,,,,
Glycine,mix,nmix3.d,7.744,546904,29736,,,,
Glycine,mix,nmix4.d,7.726,635277,35517,,,,
Glycine,mix,nmix5.d,7.726,603746,31133,,,,
Glycine,mix,rnmix1.d,7.928,258589,14344,,,,
Glycine,light,nP1_L_C1.d,7.917,335107,10270,,,,
Glycine,light,nP1_L_VPA1.d,7.938,326419,10340,,,,
Glycine,light,nP2_L_C2.d,7.905,295568,5846,,,,
Glycine,light,nP2_L_VPA2.d,7.869,309158,8557,,,,
Glycine,light,nP3_L_C3.d,7.838,304560,8567,,,,
Glycine,light,nP3_L_VPA3.d,7.906,319295,8483,,,,
Glycine,light,nP3_L_VPA4.d,7.869,308648,7118,,,,
Glycine,light,nP4_L_C4.d,7.855,340371,8313,,,,
Glycine,light,nP4_L_C5.d,7.835,283447,4702,,,,
Glycine,light,nP4_L_VPA5.d,7.894,329346,10718,,,,
Glycine,heavy,nP1_H_C1.d,7.868,222465,34107,,,,
Glycine,heavy,nP1_H_VPA1.d,7.867,266750,44277,,,,
Glycine,heavy,nP1_H_VPA2.d,7.833,279471,43293,,,,
Glycine,heavy,nP2_H_C2.d,7.887,217128,39743,,,,
Glycine,heavy,nP2_H_C3.d,7.852,208165,30822,,,,
Glycine,heavy,nP2_H_VPA3.d,7.889,230465,38557,,,,
Glycine,heavy,nP3_H_C4.d,7.875,204911,25029,,,,
Glycine,heavy,nP3_H_VPA4.d,7.891,220890,29837,,,,
Glycine,heavy,nP4_H_C5.d,7.924,208852,32256,,,,
Glycine,heavy,nP4_H_VPA5.d,7.838,224122,34013,,,,
Glycine,solv,sol1.d,7.509,0,0,,,,
Glycine,solv,sol2.d,8.532,0,0,,,,
L-Serine,mix,nmix1.d,7.213,5123771,262156,359704,1602887,57612,
L-Serine,mix,nmix2.d,7.197,4805431,244317,330881,1509478,54052,
L-Serine,mix,nmix3.d,7.214,4272214,212925,294109,1322504,50482,
L-Serine,mix,nmix4.d,7.23,3900442,195940,259908,1179676,48141,
L-Serine,mix,nmix5.d,7.246,3578709,177469,227092,1117552,42509,
L-Serine,mix,rnmix1.d,7.216,5599401,267191,375629,1671826,60023,
L-Serine,light,nP1_L_C1.d,7.205,8198838,289564,0,0,0,
L-Serine,light,nP1_L_VPA1.d,7.21,8396893,305541,0,0,0,
L-Serine,light,nP2_L_C2.d,7.21,8083196,291429,0,0,0,
L-Serine,light,nP2_L_VPA2.d,7.19,8454604,302535,0,0,0,
L-Serine,light,nP3_L_C3.d,7.209,7723170,281828,0,0,0,
L-Serine,light,nP3_L_VPA3.d,7.194,7662314,274567,0,4096,0,
L-Serine,light,nP3_L_VPA4.d,7.207,7766494,281051,0,0,0,
L-Serine,light,nP4_L_C4.d,7.21,7558635,273985,0,0,0,
L-Serine,light,nP4_L_C5.d,7.206,6378255,226875,0,0,0,
L-Serine,light,nP4_L_VPA5.d,7.199,7590133,281493,0,0,0,
L-Serine,heavy,nP1_H_C1.d,7.222,1309847,244132,808211,4349659,149674,
L-Serine,heavy,nP1_H_VPA1.d,7.222,1357595,231543,863484,3911602,131353,
L-Serine,heavy,nP1_H_VPA2.d,7.237,1320960,213033,825884,3539659,112072,
L-Serine,heavy,nP2_H_C2.d,7.225,1203211,235373,868307,4448997,151625,
L-Serine,heavy,nP2_H_C3.d,7.223,1147327,211547,701520,3935890,141536,
L-Serine,heavy,nP2_H_VPA3.d,7.21,1520936,249572,865706,4248259,149290,
L-Serine,heavy,nP3_H_C4.d,7.213,1180667,233743,751722,4637491,159972,
L-Serine,heavy,nP3_H_VPA4.d,7.212,1546907,254155,892229,4287753,150504,
L-Serine,heavy,nP4_H_C5.d,7.229,1329498,250152,768592,5007297,175855,
L-Serine,heavy,nP4_H_VPA5.d,7.225,1606530,241730,792338,3720573,124129,
L-Serine,solv,sol1.d,7.41,0,0,0,0,0,
L-Serine,solv,sol2.d,7.356,15968,0,0,0,0,
Glutathione,mix,nmix1.d,7.345,228457000,43771360,0,,,
Glutathione,mix,nmix2.d,7.313,192820000,35604580,0,,,
Glutathione,mix,nmix3.d,7.297,132859400,30324020,0,,,
Glutathione,mix,nmix4.d,7.296,113143100,18992120,0,,,
Glutathione,mix,nmix5.d,7.313,103821600,17644410,0,,,
Glutathione,mix,rnmix1.d,7.348,227923800,42702340,0,,,
Glutathione,light,nP1_L_C1.d,7.337,258840300,37356140,0,,,
Glutathione,light,nP1_L_VPA1.d,7.342,255472600,35288710,0,,,
Glutathione,light,nP2_L_C2.d,7.326,246333100,34130270,0,,,
Glutathione,light,nP2_L_VPA2.d,7.322,232491800,32401690,0,,,
Glutathione,light,nP3_L_C3.d,7.324,207143300,28173490,0,,,
Glutathione,light,nP3_L_VPA3.d,7.327,245817100,33231110,0,,,
Glutathione,light,nP3_L_VPA4.d,7.323,213147600,29992390,0,,,
Glutathione,light,nP4_L_C4.d,7.309,244693600,33013180,0,,,
Glutathione,light,nP4_L_C5.d,7.322,214338600,28869740,0,,,
Glutathione,light,nP4_L_VPA5.d,7.331,262136100,36372280,0,,,
Glutathione,heavy,nP1_H_C1.d,7.322,209713600,59496640,0,,,
Glutathione,heavy,nP1_H_VPA1.d,7.337,229986200,63053410,0,,,
Glutathione,heavy,nP1_H_VPA2.d,7.337,172941900,55091330,0,,,
Glutathione,heavy,nP2_H_C2.d,7.324,218039000,64847340,14109640,,,
Glutathione,heavy,nP2_H_C3.d,7.322,195658600,58556670,14278890,,,
Glutathione,heavy,nP2_H_VPA3.d,7.343,225009000,61044520,14946700,,,
Glutathione,heavy,nP3_H_C4.d,7.329,217001700,65742980,14912610,,,
Glutathione,heavy,nP3_H_VPA4.d,7.345,219950400,59103940,14441720,,,
Glutathione,heavy,nP4_H_C5.d,7.345,223749900,66080950,15383080,,,
Glutathione,heavy,nP4_H_VPA5.d,7.341,169461500,50667590,0,,,
Glutathione,solv,sol1.d,7.543,318741,248056,0,,,
Glutathione,solv,sol2.d,7.323,563345,377272,0,,,
Alanine,mix,nmix1.d,8.073,2842519,109778,,,,
Alanine,mix,nmix2.d,8.058,2363015,96390,,,,
Alanine,mix,nmix3.d,8.042,1339218,55963,,,,
Alanine,mix,nmix4.d,8.041,1175026,49372,,,,
Alanine,mix,nmix5.d,8.058,728357,32394,,,,
Alanine,mix,rnmix1.d,8.093,3220659,126993,,,,
Alanine,light,nP1_L_C1.d,8.066,3360895,129303,,,,
Alanine,light,nP1_L_VPA1.d,8.087,3746550,155827,,,,
Alanine,light,nP2_L_C2.d,8.071,2903603,115610,,,,
Alanine,light,nP2_L_VPA2.d,8.067,3447731,143856,,,,
Alanine,light,nP3_L_C3.d,8.069,2361000,101571,,,,
Alanine,light,nP3_L_VPA3.d,8.072,3766127,152678,,,,
Alanine,light,nP3_L_VPA4.d,8.068,3438230,132843,,,,
Alanine,light,nP4_L_C4.d,8.054,3274918,132213,,,,
Alanine,light,nP4_L_C5.d,8.067,2661688,109367,,,,
Alanine,light,nP4_L_VPA5.d,8.076,3531886,136179,,,,
Alanine,heavy,nP1_H_C1.d,8.067,3477456,145296,,,,
Alanine,heavy,nP1_H_VPA1.d,8.066,3330729,132450,,,,
Alanine,heavy,nP1_H_VPA2.d,8.065,2706420,116691,,,,
Alanine,heavy,nP2_H_C2.d,8.053,2998078,117920,,,,
Alanine,heavy,nP2_H_C3.d,8.067,2924869,120570,,,,
Alanine,heavy,nP2_H_VPA3.d,8.071,3036736,117752,,,,
Alanine,heavy,nP3_H_C4.d,8.074,3173887,118401,,,,
Alanine,heavy,nP3_H_VPA4.d,8.089,2926475,109595,,,,
Alanine,heavy,nP4_H_C5.d,8.09,3412131,138066,,,,
Alanine,heavy,nP4_H_VPA5.d,8.07,2674033,117740,,,,
Alanine,solv,sol1.d,8.188,5289,0,,,,
Alanine,solv,sol2.d,8.201,0,0,,,,
Glutamic Acid,mix,nmix1.d,7.511,111276700,6231574,,,,
Glutamic Acid,mix,nmix2.d,7.479,116916100,6798275,,,,
Glutamic Acid,mix,nmix3.d,7.479,107283800,6155549,,,,
Glutamic Acid,mix,nmix4.d,7.461,88665820,5119996,,,,
Glutamic Acid,mix,nmix5.d,7.478,79604190,4383451,,,,
Glutamic Acid,mix,rnmix1.d,7.514,105999100,5790625,,,,
Glutamic Acid,light,nP1_L_C1.d,7.503,104468500,5818574,,,,
Glutamic Acid,light,nP1_L_VPA1.d,7.524,113920800,6286810,,,,
Glutamic Acid,light,nP2_L_C2.d,7.491,106918600,5977796,,,,
Glutamic Acid,light,nP2_L_VPA2.d,7.488,113882100,6881241,,,,
Glutamic Acid,light,nP3_L_C3.d,7.49,104756100,6257744,,,,
Glutamic Acid,light,nP3_L_VPA3.d,7.492,119246800,6935273,,,,
Glutamic Acid,light,nP3_L_VPA4.d,7.488,108052900,6052685,,,,
Glutamic Acid,light,nP4_L_C4.d,7.491,113011800,6642539,,,,
Glutamic Acid,light,nP4_L_C5.d,7.488,100054400,5641158,,,,
Glutamic Acid,light,nP4_L_VPA5.d,7.497,121212000,6982618,,,,
Glutamic Acid,heavy,nP1_H_C1.d,7.487,112560800,6611488,,,,
Glutamic Acid,heavy,nP1_H_VPA1.d,7.503,117780500,6698987,,,,
Glutamic Acid,heavy,nP1_H_VPA2.d,7.502,108068300,6277672,,,,
Glutamic Acid,heavy,nP2_H_C2.d,7.49,115213300,6749342,,,,
Glutamic Acid,heavy,nP2_H_C3.d,7.488,103746500,5872916,,,,
Glutamic Acid,heavy,nP2_H_VPA3.d,7.508,118094100,6758540,,,,
Glutamic Acid,heavy,nP3_H_C4.d,7.494,115066700,6661436,,,,
Glutamic Acid,heavy,nP3_H_VPA4.d,7.51,112506600,6249634,,,,
Glutamic Acid,heavy,nP4_H_C5.d,7.527,113604600,6323293,,,,
Glutamic Acid,heavy,nP4_H_VPA5.d,7.507,112627000,6635152,,,,
Glutamic Acid,solv,sol1.d,7.592,58342,0,,,,
Glutamic Acid,solv,sol2.d,7.423,58907,0,,,,
SAH,mix,nmix1.d,7.527,231943,77767,27820,10848,,
SAH,mix,nmix2.d,7.512,285301,91929,32094,9182,,
SAH,mix,nmix3.d,7.529,240598,80200,28104,0,,
SAH,mix,nmix4.d,7.528,202171,67992,26664,5736,,
SAH,mix,nmix5.d,7.528,163764,61248,17848,0,,
SAH,mix,rnmix1.d,7.531,185801,62083,24366,9532,,
SAH,light,nP1_L_C1.d,7.52,285194,53045,0,7292,,
SAH,light,nP1_L_VPA1.d,7.541,311854,59936,0,9028,,
SAH,light,nP2_L_C2.d,7.524,424052,77685,0,5782,,
SAH,light,nP2_L_VPA2.d,7.504,179168,32161,0,6927,,
SAH,light,nP3_L_C3.d,7.523,430278,79811,0,0,,
SAH,light,nP3_L_VPA3.d,7.509,212048,40652,0,7609,,
SAH,light,nP3_L_VPA4.d,7.522,170135,32298,0,0,,
SAH,light,nP4_L_C4.d,7.508,278883,53260,0,0,,
SAH,light,nP4_L_C5.d,7.521,253485,47556,0,0,,
SAH,light,nP4_L_VPA5.d,7.53,283185,53569,0,7394,,
SAH,heavy,nP1_H_C1.d,7.52,107857,138228,67255,17535,,
SAH,heavy,nP1_H_VPA1.d,7.536,51600,60285,26148,9344,,
SAH,heavy,nP1_H_VPA2.d,7.519,53997,67480,31804,11115,,
SAH,heavy,nP2_H_C2.d,7.523,105875,141175,73120,19252,,
SAH,heavy,nP2_H_C3.d,7.521,86402,103624,49924,12542,,
SAH,heavy,nP2_H_VPA3.d,7.525,91925,102628,47332,15831,,
SAH,heavy,nP3_H_C4.d,7.511,136477,169714,78414,20978,,
SAH,heavy,nP3_H_VPA4.d,7.527,83966,91017,39575,12528,,
SAH,heavy,nP4_H_C5.d,7.544,106544,122839,57383,16281,,
SAH,heavy,nP4_H_VPA5.d,7.523,74164,78041,35375,12004,,
SAH,solv,sol1.d,7.609,0,0,0,0,,
SAH,solv,sol2.d,7.439,31972,6777,0,0,,
Hypotaurine,mix,nmix1.d,7.891,1021300,31686,,,,
Hypotaurine,mix,nmix2.d,7.81,1212062,34803,,,,
Hypotaurine,mix,nmix3.d,7.793,1327117,40173,,,,
Hypotaurine,mix,nmix4.d,7.776,1318260,42270,,,,
Hypotaurine,mix,nmix5.d,7.793,1153824,32839,,,,
Hypotaurine,mix,rnmix1.d,7.944,866106,27136,,,,
Hypotaurine,light,nP1_L_C1.d,7.917,826734,22341,,,,
Hypotaurine,light,nP1_L_VPA1.d,7.955,967640,26680,,,,
Hypotaurine,light,nP2_L_C2.d,7.905,785524,24043,,,,
Hypotaurine,light,nP2_L_VPA2.d,7.869,859395,21682,,,,
Hypotaurine,light,nP3_L_C3.d,7.821,795623,21968,,,,
Hypotaurine,light,nP3_L_VPA3.d,7.939,950174,28133,,,,
Hypotaurine,light,nP3_L_VPA4.d,7.952,808980,22842,,,,
Hypotaurine,light,nP4_L_C4.d,7.839,946727,22508,,,,
Hypotaurine,light,nP4_L_C5.d,7.835,757834,20147,,,,
Hypotaurine,light,nP4_L_VPA5.d,7.927,955465,25803,,,,
Hypotaurine,heavy,nP1_H_C1.d,7.852,842939,24545,,,,
Hypotaurine,heavy,nP1_H_VPA1.d,7.917,1088814,36188,,,,
Hypotaurine,heavy,nP1_H_VPA2.d,7.833,1038298,31975,,,,
Hypotaurine,heavy,nP2_H_C2.d,7.871,834905,25187,,,,
Hypotaurine,heavy,nP2_H_C3.d,7.852,791224,25962,,,,
Hypotaurine,heavy,nP2_H_VPA3.d,7.922,924227,29050,,,,
Hypotaurine,heavy,nP3_H_C4.d,7.875,827172,27476,,,,
Hypotaurine,heavy,nP3_H_VPA4.d,7.94,919514,30396,,,,
Hypotaurine,heavy,nP4_H_C5.d,7.941,824717,23427,,,,
Hypotaurine,heavy,nP4_H_VPA5.d,7.838,923635,30371,,,,
Hypotaurine,solv,sol1.d,8.122,0,0,,,,
Hypotaurine,solv,sol2.d,8.035,0,0,,,,
Glycerylphosphorylethanolamine,mix,nmix1.d,8.951,565560,0,0,0,1174,
Glycerylphosphorylethanolamine,mix,nmix2.d,8.919,274802,0,0,0,3648,
Glycerylphosphorylethanolamine,mix,nmix3.d,8.919,117570,0,0,0,1558,
Glycerylphosphorylethanolamine,mix,nmix4.d,8.918,77123,0,0,0,0,
Glycerylphosphorylethanolamine,mix,nmix5.d,8.935,61727,0,0,0,0,
Glycerylphosphorylethanolamine,mix,rnmix1.d,8.954,705105,0,0,0,4588,
Glycerylphosphorylethanolamine,light,nP1_L_C1.d,8.943,976586,0,0,0,1507,
Glycerylphosphorylethanolamine,light,nP1_L_VPA1.d,8.948,797094,0,0,0,1131,
Glycerylphosphorylethanolamine,light,nP2_L_C2.d,8.931,1014745,0,0,0,2280,
Glycerylphosphorylethanolamine,light,nP2_L_VPA2.d,8.928,575163,0,0,0,3821,
Glycerylphosphorylethanolamine,light,nP3_L_C3.d,8.93,670578,0,0,0,0,
Glycerylphosphorylethanolamine,light,nP3_L_VPA3.d,8.932,534752,0,0,0,0,
Glycerylphosphorylethanolamine,light,nP3_L_VPA4.d,8.928,422846,0,0,0,0,
Glycerylphosphorylethanolamine,light,nP4_L_C4.d,8.931,819681,0,0,0,0,
Glycerylphosphorylethanolamine,light,nP4_L_C5.d,8.928,866472,0,0,0,3449,
Glycerylphosphorylethanolamine,light,nP4_L_VPA5.d,8.937,626709,0,0,0,691,
Glycerylphosphorylethanolamine,heavy,nP1_H_C1.d,8.927,606664,0,106471,117141,11625,
Glycerylphosphorylethanolamine,heavy,nP1_H_VPA1.d,8.943,326934,0,50072,65496,6271,
Glycerylphosphorylethanolamine,heavy,nP1_H_VPA2.d,8.926,163901,0,48879,43639,6494,
Glycerylphosphorylethanolamine,heavy,nP2_H_C2.d,8.93,512374,0,92225,109912,11564,
Glycerylphosphorylethanolamine,heavy,nP2_H_C3.d,8.928,466208,0,99048,94460,9836,
Glycerylphosphorylethanolamine,heavy,nP2_H_VPA3.d,8.932,325501,0,93141,67314,8700,
Glycerylphosphorylethanolamine,heavy,nP3_H_C4.d,8.934,578193,0,136462,117806,11690,
Glycerylphosphorylethanolamine,heavy,nP3_H_VPA4.d,8.95,364445,0,77361,76496,7869,
Glycerylphosphorylethanolamine,heavy,nP4_H_C5.d,8.951,747446,0,135432,147350,15037,
Glycerylphosphorylethanolamine,heavy,nP4_H_VPA5.d,8.93,255502,0,57245,63814,6358,
Glycerylphosphorylethanolamine,solv,sol1.d,9.049,0,0,0,0,0,
Glycerylphosphorylethanolamine,solv,sol2.d,9.276,0,0,0,0,0,
Citric Acid,mix,nmix1.d,8.802,5257282,331500,,,,
Citric Acid,mix,nmix2.d,8.819,3030363,194839,,,,
Citric Acid,mix,nmix3.d,8.869,1591059,109517,,,,
Citric Acid,mix,nmix4.d,9.001,908067,60420,,,,
Citric Acid,mix,nmix5.d,8.918,942919,54771,,,,
Citric Acid,mix,rnmix1.d,8.788,5536681,362828,,,,
Citric Acid,light,nP1_L_C1.d,8.794,4268667,284099,,,,
Citric Acid,light,nP1_L_VPA1.d,8.782,5883423,357292,,,,
Citric Acid,light,nP2_L_C2.d,8.782,3656454,227874,,,,
Citric Acid,light,nP2_L_VPA2.d,8.796,6825331,424268,,,,
Citric Acid,light,nP3_L_C3.d,8.831,3756850,248521,,,,
Citric Acid,light,nP3_L_VPA3.d,8.783,7243980,451122,,,,
Citric Acid,light,nP3_L_VPA4.d,8.796,5629049,355940,,,,
Citric Acid,light,nP4_L_C4.d,8.799,4810348,308276,,,,
Citric Acid,light,nP4_L_C5.d,8.828,4434000,290504,,,,
Citric Acid,light,nP4_L_VPA5.d,8.788,5802791,353309,,,,
Citric Acid,heavy,nP1_H_C1.d,8.795,5448286,366744,,,,
Citric Acid,heavy,nP1_H_VPA1.d,8.811,5785538,376791,,,,
Citric Acid,heavy,nP1_H_VPA2.d,8.826,5042322,330345,,,,
Citric Acid,heavy,nP2_H_C2.d,8.798,4725048,309011,,,,
Citric Acid,heavy,nP2_H_C3.d,8.812,4173859,285498,,,,
Citric Acid,heavy,nP2_H_VPA3.d,8.783,5319718,335386,,,,
Citric Acid,heavy,nP3_H_C4.d,8.802,4593135,295702,,,,
Citric Acid,heavy,nP3_H_VPA4.d,8.785,4970201,327456,,,,
Citric Acid,heavy,nP4_H_C5.d,8.802,4224236,273042,,,,
Citric Acid,heavy,nP4_H_VPA5.d,8.831,5730909,368157,,,,
Citric Acid,solv,sol1.d,9.065,80161,7212,,,,
Citric Acid,solv,sol2.d,9.061,59640,3892,,,,
dTDP,mix,nmix1.d,8.818,252100,39264,,,,
dTDP,mix,nmix2.d,8.919,89758,16845,,,,
dTDP,mix,nmix3.d,8.886,23338,3575,,,,
dTDP,mix,nmix4.d,8.935,10802,1693,,,,
dTDP,mix,nmix5.d,8.918,11473,0,,,,
dTDP,mix,rnmix1.d,8.822,346227,54980,,,,
dTDP,light,nP1_L_C1.d,8.794,432487,46181,,,,
dTDP,light,nP1_L_VPA1.d,8.948,380945,40810,,,,
dTDP,light,nP2_L_C2.d,8.799,414637,48500,,,,
dTDP,light,nP2_L_VPA2.d,8.928,268498,27701,,,,
dTDP,light,nP3_L_C3.d,8.814,230005,29614,,,,
dTDP,light,nP3_L_VPA3.d,8.916,304625,32735,,,,
dTDP,light,nP3_L_VPA4.d,8.928,245176,27704,,,,
dTDP,light,nP4_L_C4.d,8.799,298227,34308,,,,
dTDP,light,nP4_L_C5.d,8.828,286352,31962,,,,
dTDP,light,nP4_L_VPA5.d,8.92,336163,36387,,,,
dTDP,heavy,nP1_H_C1.d,8.778,183333,62338,,,,
dTDP,heavy,nP1_H_VPA1.d,8.926,144144,41025,,,,
dTDP,heavy,nP1_H_VPA2.d,8.926,92042,26037,,,,
dTDP,heavy,nP2_H_C2.d,8.798,169025,60080,,,,
dTDP,heavy,nP2_H_C3.d,8.795,139796,44419,,,,
dTDP,heavy,nP2_H_VPA3.d,8.915,182745,43890,,,,
dTDP,heavy,nP3_H_C4.d,8.802,202445,69911,,,,
dTDP,heavy,nP3_H_VPA4.d,8.867,213081,56308,,,,
dTDP,heavy,nP4_H_C5.d,8.802,268179,89760,,,,
dTDP,heavy,nP4_H_VPA5.d,8.93,128457,33118,,,,
dTDP,solv,sol1.d,9.165,0,0,,,,
dTDP,solv,sol2.d,8.896,0,0,,,,
Acetyl-CoA,mix,nmix1.d,8.554,71684,36858,17324,0,,
Acetyl-CoA,mix,nmix2.d,8.538,18112,9114,4181,0,,
Acetyl-CoA,mix,nmix3.d,8.522,5372,2562,507,0,,
Acetyl-CoA,mix,nmix4.d,8.819,3066,1778,167,0,,
Acetyl-CoA,mix,nmix5.d,8.902,0,0,0,0,,
Acetyl-CoA,mix,rnmix1.d,8.557,100389,44527,20140,0,,
Acetyl-CoA,light,nP1_L_C1.d,8.546,110831,31587,10613,0,,
Acetyl-CoA,light,nP1_L_VPA1.d,8.534,83324,22750,8335,0,,
Acetyl-CoA,light,nP2_L_C2.d,8.551,54288,16753,5849,0,,
